Account,date,long_count,short_count,long_short_ratio,bias
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,3,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,80,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,2,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,21,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,1,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,6,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,1,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,24,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,15,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,50,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,7,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,7,0,10.0,Long Biased
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,17,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,7,2,3.5,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,3,2,1.5,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,3,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,3,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,5,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,10,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,22,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,8,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,5,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,18,4,4.5,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,15,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,10,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,24,6,4.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,11,8,1.375,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,9,3,3.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,0,8,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,32,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,25,18,1.389,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,9,1,9.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,47,13,3.615,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,27,34,0.794,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,25,17,1.471,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,56,54,1.037,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,6,4,1.5,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,5,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,5,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,20,14,1.429,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,15,22,0.682,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,15,1,15.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,45,29,1.552,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,1,5,0.2,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,15,7,2.143,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,20,5,4.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,14,14,1.0,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,3,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,10,18,0.556,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,14,16,0.875,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,219,201,1.09,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,6,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,13,8,1.625,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,12,32,0.375,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,7,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,24,16,1.5,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,262,300,0.873,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,5,8,0.625,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,1,5,0.2,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,19,8,2.375,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,0,1,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,7,12,0.583,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,10,2,5.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,19,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,3,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,1,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0,2,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,0,1,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,0,4,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,3,8,0.375,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,0,2,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,8,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,6,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,3,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,4,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,0,3,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,7,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,7,47,0.149,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,3,16,0.188,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,0,7,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,6,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,1,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,0,31,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,0,11,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,3,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,14,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,0,4,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,0,4,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,9,12,0.75,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,1,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,4,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,0,17,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,0,6,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,0,15,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,1,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,8,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,0,8,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,0,7,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,13,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,4,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,6,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,5,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,23,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,8,2,4.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,5,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,2,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,0,5,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0,8,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,5,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,3,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0,5,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,0,5,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,0,1,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,4,5,0.8,Balanced
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,0,2,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0,145,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,0,7,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,0,43,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,0,62,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,0,19,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,0,7,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0,25,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,0,62,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,0,29,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,0,111,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,0,333,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,0,58,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,0,131,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,0,403,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,0,126,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,0,64,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,0,38,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,0,33,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,0,17,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,0,121,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,0,141,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,0,168,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,0,165,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,0,59,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,0,240,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,0,27,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,0,34,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,70,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,32,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,37,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,49,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,21,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,206,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,55,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,13,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,300,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,42,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,20,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,0,20,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,0,57,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,9,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,34,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,42,0,10.0,Long Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,0,20,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,0,17,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,0,30,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,0,50,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,0,105,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,0,50,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,0,98,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,0,73,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,0,73,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-23,0,6,0.0,Short Biased
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,0,16,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-28,2,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-02,80,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,17,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,35,26,1.346,Balanced
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,62,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,54,93,0.581,Balanced
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-07,298,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-09,194,52,3.731,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,238,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,0,143,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,0,105,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,0,18,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,0,36,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,0,28,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,17,111,0.153,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-17,0,14,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-18,0,21,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-20,1,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-21,0,14,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-23,0,14,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,0,48,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,34,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-30,24,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,9,8,1.125,Balanced
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,6,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-06,8,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,72,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,60,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,109,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,50,0,10.0,Long Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-11,0,68,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-12,0,3,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-13,0,17,0.0,Short Biased
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,8,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2024-12-28,2,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19,119,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-24,2259,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-25,2675,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,563,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-05,85,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-06,71,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-07,265,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-09,39,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-10,459,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-11,1574,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-12,909,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-14,184,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-27,118,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-28,167,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-29,354,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-30,354,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-31,33,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,439,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,100,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-06,327,0,10.0,Long Biased
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-07,98,0,10.0,Long Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-10,0,52,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-11,0,17,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,0,1,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-15,0,58,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-16,0,4,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-17,0,2,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-18,0,14,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-19,8,17,0.471,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-20,0,25,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-23,0,16,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-24,0,10,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-29,0,39,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-03,0,61,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-08,0,1,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-14,0,8,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-15,0,3,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-16,0,3,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-17,0,3,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-18,0,5,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-19,0,18,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-20,0,7,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-31,0,61,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-04,0,18,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-06,12,0,10.0,Long Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-09,0,3,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-10,0,22,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-15,0,4,0.0,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-21,6,27,0.222,Short Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-22,86,12,7.167,Long Biased
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-23,0,73,0.0,Short Biased
